station,valid,sped
ODO,2021-02-01 00:53,6.90
ODO,2021-02-01 01:53,8.05
ODO,2021-02-01 02:53,8.05
ODO,2021-02-01 03:53,5.75
ODO,2021-02-01 04:53,0.00
ODO,2021-02-01 05:53,3.45
ODO,2021-02-01 06:53,4.60
ODO,2021-02-01 07:53,5.75
ODO,2021-02-01 08:53,5.75
ODO,2021-02-01 09:53,0.00
ODO,2021-02-01 10:53,3.45
ODO,2021-02-01 11:53,3.45
ODO,2021-02-01 12:53,5.75
ODO,2021-02-01 13:53,3.45
ODO,2021-02-01 14:53,0.00
ODO,2021-02-01 15:53,8.05
ODO,2021-02-01 16:53,9.20
ODO,2021-02-01 17:53,10.35
ODO,2021-02-01 18:53,8.05
ODO,2021-02-01 19:53,13.80
ODO,2021-02-01 20:53,6.90
ODO,2021-02-01 21:53,12.65
ODO,2021-02-01 22:53,11.50
ODO,2021-02-01 23:53,8.05
ODO,2021-02-02 00:53,8.05
ODO,2021-02-02 01:53,8.05
ODO,2021-02-02 02:53,8.05
ODO,2021-02-02 03:53,10.35
ODO,2021-02-02 04:53,9.20
ODO,2021-02-02 05:53,9.20
ODO,2021-02-02 06:53,6.90
ODO,2021-02-02 07:53,9.20
ODO,2021-02-02 08:53,13.80
ODO,2021-02-02 09:53,8.05
ODO,2021-02-02 10:53,11.50
ODO,2021-02-02 11:53,8.05
ODO,2021-02-02 12:53,9.20
ODO,2021-02-02 13:53,9.20
ODO,2021-02-02 14:53,12.65
ODO,2021-02-02 15:53,11.50
ODO,2021-02-02 16:53,11.50
ODO,2021-02-02 17:53,10.35
ODO,2021-02-02 18:53,10.35
ODO,2021-02-02 19:53,14.95
ODO,2021-02-02 20:53,11.50
ODO,2021-02-02 21:53,12.65
ODO,2021-02-02 22:53,9.20
ODO,2021-02-02 23:53,5.75
ODO,2021-02-03 00:53,8.05
ODO,2021-02-03 01:53,5.75
ODO,2021-02-03 02:53,4.60
ODO,2021-02-03 03:53,9.20
ODO,2021-02-03 04:53,6.90
ODO,2021-02-03 05:53,8.05
ODO,2021-02-03 06:53,5.75
ODO,2021-02-03 07:53,5.75
ODO,2021-02-03 08:53,4.60
ODO,2021-02-03 09:53,3.45
ODO,2021-02-03 10:53,4.60
ODO,2021-02-03 11:53,3.45
ODO,2021-02-03 12:53,3.45
ODO,2021-02-03 13:53,4.60
ODO,2021-02-03 14:53,4.60
ODO,2021-02-03 15:53,4.60
ODO,2021-02-03 16:53,10.35
ODO,2021-02-03 17:53,8.05
ODO,2021-02-03 18:53,11.50
ODO,2021-02-03 19:53,12.65
ODO,2021-02-03 20:53,16.10
ODO,2021-02-03 21:53,17.25
ODO,2021-02-03 22:53,18.40
ODO,2021-02-03 23:53,13.80
ODO,2021-02-04 00:53,9.20
ODO,2021-02-04 01:53,9.20
ODO,2021-02-04 02:53,13.80
ODO,2021-02-04 03:53,13.80
ODO,2021-02-04 04:53,14.95
ODO,2021-02-04 05:53,11.50
ODO,2021-02-04 06:53,12.65
ODO,2021-02-04 07:53,13.80
ODO,2021-02-04 08:53,12.65
ODO,2021-02-04 09:53,12.65
ODO,2021-02-04 10:53,13.80
ODO,2021-02-04 11:53,11.50
ODO,2021-02-04 12:53,12.65
ODO,2021-02-04 13:53,9.20
ODO,2021-02-04 14:53,5.75
ODO,2021-02-04 15:53,12.65
ODO,2021-02-04 16:38,20.70
ODO,2021-02-04 16:53,26.45
ODO,2021-02-04 17:15,19.55
ODO,2021-02-04 17:53,18.40
ODO,2021-02-04 18:53,14.95
ODO,2021-02-04 19:53,17.25
ODO,2021-02-04 20:53,18.40
ODO,2021-02-04 21:53,14.95
ODO,2021-02-04 22:53,10.35
ODO,2021-02-04 23:53,9.20
ODO,2021-02-05 00:53,9.20
ODO,2021-02-05 01:53,10.35
ODO,2021-02-05 02:53,11.50
ODO,2021-02-05 03:53,11.50
ODO,2021-02-05 04:53,12.65
ODO,2021-02-05 05:53,9.20
ODO,2021-02-05 06:53,9.20
ODO,2021-02-05 07:53,10.35
ODO,2021-02-05 08:53,6.90
ODO,2021-02-05 09:53,5.75
ODO,2021-02-05 10:53,4.60
ODO,2021-02-05 11:53,0.00
ODO,2021-02-05 12:53,3.45
ODO,2021-02-05 13:53,0.00
ODO,2021-02-05 14:53,10.35
ODO,2021-02-05 15:53,9.20
ODO,2021-02-05 16:53,8.05
ODO,2021-02-05 17:53,10.35
ODO,2021-02-05 18:53,8.05
ODO,2021-02-05 19:53,8.05
ODO,2021-02-05 20:53,10.35
ODO,2021-02-05 21:53,10.35
ODO,2021-02-05 22:53,10.35
ODO,2021-02-05 23:53,9.20
ODO,2021-02-06 00:53,3.45
ODO,2021-02-06 01:53,3.45
ODO,2021-02-06 02:53,8.05
ODO,2021-02-06 03:53,4.60
ODO,2021-02-06 04:53,8.05
ODO,2021-02-06 05:53,4.60
ODO,2021-02-06 06:53,5.75
ODO,2021-02-06 07:53,5.75
ODO,2021-02-06 08:53,5.75
ODO,2021-02-06 09:53,9.20
ODO,2021-02-06 10:53,5.75
ODO,2021-02-06 11:53,21.85
ODO,2021-02-06 12:53,23.00
ODO,2021-02-06 13:53,24.15
ODO,2021-02-06 14:53,23.00
ODO,2021-02-06 15:53,19.55
ODO,2021-02-06 16:53,19.55
ODO,2021-02-06 17:53,23.00
ODO,2021-02-06 18:53,13.80
ODO,2021-02-06 19:53,14.95
ODO,2021-02-06 20:53,10.35
ODO,2021-02-06 21:53,10.35
ODO,2021-02-06 22:53,3.45
ODO,2021-02-06 23:53,4.60
ODO,2021-02-07 00:53,6.90
ODO,2021-02-07 01:53,9.20
ODO,2021-02-07 02:53,8.05
ODO,2021-02-07 03:53,8.05
ODO,2021-02-07 04:53,8.05
ODO,2021-02-07 05:53,6.90
ODO,2021-02-07 06:53,8.05
ODO,2021-02-07 07:53,5.75
ODO,2021-02-07 08:53,4.60
ODO,2021-02-07 09:53,13.80
ODO,2021-02-07 10:53,12.65
ODO,2021-02-07 11:53,12.65
ODO,2021-02-07 12:53,11.50
ODO,2021-02-07 13:53,10.35
ODO,2021-02-07 14:53,18.40
ODO,2021-02-07 15:53,20.70
ODO,2021-02-07 16:53,14.95
ODO,2021-02-07 17:53,17.25
ODO,2021-02-07 18:53,23.00
ODO,2021-02-07 19:53,19.55
ODO,2021-02-07 20:53,14.95
ODO,2021-02-07 21:53,14.95
ODO,2021-02-07 22:53,18.40
ODO,2021-02-07 23:53,12.65
ODO,2021-02-08 00:53,5.75
ODO,2021-02-08 01:53,12.65
ODO,2021-02-08 02:53,19.55
ODO,2021-02-08 03:53,17.25
ODO,2021-02-08 04:53,13.80
ODO,2021-02-08 05:53,18.40
ODO,2021-02-08 06:53,13.80
ODO,2021-02-08 07:53,13.80
ODO,2021-02-08 08:53,9.20
ODO,2021-02-08 09:53,10.35
ODO,2021-02-08 10:53,6.90
ODO,2021-02-08 11:53,6.90
ODO,2021-02-08 12:53,8.05
ODO,2021-02-08 13:53,8.05
ODO,2021-02-08 14:53,3.45
ODO,2021-02-08 15:53,4.60
ODO,2021-02-08 16:53,5.75
ODO,2021-02-08 17:53,9.20
ODO,2021-02-08 18:53,4.60
ODO,2021-02-08 19:53,3.45
ODO,2021-02-08 20:53,8.05
ODO,2021-02-08 21:53,12.65
ODO,2021-02-08 22:53,14.95
ODO,2021-02-08 23:53,9.20
ODO,2021-02-09 00:53,6.90
ODO,2021-02-09 01:53,4.60
ODO,2021-02-09 02:53,8.05
ODO,2021-02-09 03:53,5.75
ODO,2021-02-09 04:53,4.60
ODO,2021-02-09 05:53,8.05
ODO,2021-02-09 06:53,6.90
ODO,2021-02-09 07:53,3.45
ODO,2021-02-09 08:53,3.45
ODO,2021-02-09 09:53,8.05
ODO,2021-02-09 10:53,10.35
ODO,2021-02-09 11:53,9.20
ODO,2021-02-09 12:53,12.65
ODO,2021-02-09 13:37,9.20
ODO,2021-02-09 13:39,9.20
ODO,2021-02-09 13:45,9.20
ODO,2021-02-09 13:53,9.20
ODO,2021-02-09 14:50,10.35
ODO,2021-02-09 14:53,11.50
ODO,2021-02-09 15:04,10.35
ODO,2021-02-09 15:51,10.35
ODO,2021-02-09 15:52,11.50
ODO,2021-02-09 15:56,10.35
ODO,2021-02-09 16:00,10.35
ODO,2021-02-09 16:33,10.35
ODO,2021-02-09 16:50,10.35
ODO,2021-02-09 16:53,10.35
ODO,2021-02-09 17:34,10.35
ODO,2021-02-09 17:53,8.05
ODO,2021-02-09 18:12,8.05
ODO,2021-02-09 18:53,8.05
ODO,2021-02-09 19:53,10.35
ODO,2021-02-09 20:53,9.20
ODO,2021-02-09 21:53,12.65
ODO,2021-02-09 22:53,12.65
ODO,2021-02-09 23:53,12.65
ODO,2021-02-10 00:53,11.50
ODO,2021-02-10 01:53,11.50
ODO,2021-02-10 02:53,10.35
ODO,2021-02-10 03:53,8.05
ODO,2021-02-10 04:53,8.05
ODO,2021-02-10 05:53,8.05
ODO,2021-02-10 06:30,9.20
ODO,2021-02-10 06:45,11.50
ODO,2021-02-10 06:53,10.35
ODO,2021-02-10 07:53,11.50
ODO,2021-02-10 08:21,9.20
ODO,2021-02-10 08:39,11.50
ODO,2021-02-10 08:53,10.35
ODO,2021-02-10 09:15,11.50
ODO,2021-02-10 09:23,11.50
ODO,2021-02-10 09:53,10.35
ODO,2021-02-10 10:22,8.05
ODO,2021-02-10 10:53,11.50
ODO,2021-02-10 11:53,9.20
ODO,2021-02-10 12:10,9.20
ODO,2021-02-10 12:24,11.50
ODO,2021-02-10 12:36,10.35
ODO,2021-02-10 12:49,10.35
ODO,2021-02-10 12:53,10.35
ODO,2021-02-10 13:37,11.50
ODO,2021-02-10 13:53,10.35
ODO,2021-02-10 14:00,10.35
ODO,2021-02-10 14:53,9.20
ODO,2021-02-10 15:53,9.20
ODO,2021-02-10 16:20,10.35
ODO,2021-02-10 16:53,12.65
ODO,2021-02-10 17:53,10.35
ODO,2021-02-10 18:53,12.65
ODO,2021-02-10 19:01,11.50
ODO,2021-02-10 19:53,12.65
ODO,2021-02-10 20:45,14.95
ODO,2021-02-10 20:53,14.95
ODO,2021-02-10 21:25,14.95
ODO,2021-02-10 21:34,16.10
ODO,2021-02-10 21:53,16.10
ODO,2021-02-10 22:14,16.10
ODO,2021-02-10 22:33,14.95
ODO,2021-02-10 22:48,12.65
ODO,2021-02-10 22:53,16.10
ODO,2021-02-10 23:10,14.95
ODO,2021-02-10 23:53,17.25
ODO,2021-02-11 00:53,16.10
ODO,2021-02-11 01:53,11.50
ODO,2021-02-11 02:08,16.10
ODO,2021-02-11 02:53,13.80
ODO,2021-02-11 03:14,16.10
ODO,2021-02-11 03:53,14.95
ODO,2021-02-11 04:03,16.10
ODO,2021-02-11 04:27,14.95
ODO,2021-02-11 04:53,13.80
ODO,2021-02-11 05:16,11.50
ODO,2021-02-11 05:53,16.10
ODO,2021-02-11 06:15,16.10
ODO,2021-02-11 06:23,17.25
ODO,2021-02-11 06:53,11.50
ODO,2021-02-11 07:40,13.80
ODO,2021-02-11 07:53,14.95
ODO,2021-02-11 08:31,12.65
ODO,2021-02-11 08:53,13.80
ODO,2021-02-11 09:03,9.20
ODO,2021-02-11 09:53,11.50
ODO,2021-02-11 10:51,10.35
ODO,2021-02-11 10:53,10.35
ODO,2021-02-11 11:04,6.90
ODO,2021-02-11 11:28,10.35
ODO,2021-02-11 11:53,11.50
ODO,2021-02-11 12:40,10.35
ODO,2021-02-11 12:53,12.65
ODO,2021-02-11 13:08,12.65
ODO,2021-02-11 13:53,9.20
ODO,2021-02-11 14:53,12.65
ODO,2021-02-11 15:53,10.35
ODO,2021-02-11 16:08,8.05
ODO,2021-02-11 16:34,6.90
ODO,2021-02-11 16:53,6.90
ODO,2021-02-11 17:49,4.60
ODO,2021-02-11 17:53,4.60
ODO,2021-02-11 18:53,5.75
ODO,2021-02-11 19:53,8.05
ODO,2021-02-11 20:53,6.90
ODO,2021-02-11 21:35,6.90
ODO,2021-02-11 21:53,5.75
ODO,2021-02-11 22:36,6.90
ODO,2021-02-11 22:53,5.75
ODO,2021-02-11 23:31,5.75
ODO,2021-02-11 23:53,5.75
ODO,2021-02-12 00:23,6.90
ODO,2021-02-12 00:28,6.90
ODO,2021-02-12 00:42,6.90
ODO,2021-02-12 00:53,6.90
ODO,2021-02-12 01:06,8.05
ODO,2021-02-12 01:13,8.05
ODO,2021-02-12 01:53,8.05
ODO,2021-02-12 02:13,5.75
ODO,2021-02-12 02:53,0.00
ODO,2021-02-12 03:53,4.60
ODO,2021-02-12 04:04,5.75
ODO,2021-02-12 04:53,8.05
ODO,2021-02-12 05:44,9.20
ODO,2021-02-12 05:53,8.05
ODO,2021-02-12 06:48,10.35
ODO,2021-02-12 06:53,10.35
ODO,2021-02-12 07:03,12.65
ODO,2021-02-12 07:34,11.50
ODO,2021-02-12 07:53,13.80
ODO,2021-02-12 08:53,9.20
ODO,2021-02-12 09:03,11.50
ODO,2021-02-12 09:53,12.65
ODO,2021-02-12 10:53,16.10
ODO,2021-02-12 11:53,14.95
ODO,2021-02-12 12:23,17.25
ODO,2021-02-12 12:53,14.95
ODO,2021-02-12 13:04,19.55
ODO,2021-02-12 13:43,11.50
ODO,2021-02-12 13:53,13.80
ODO,2021-02-12 14:09,12.65
ODO,2021-02-12 14:17,13.80
ODO,2021-02-12 14:53,13.80
ODO,2021-02-12 15:12,14.95
ODO,2021-02-12 15:53,14.95
ODO,2021-02-12 16:09,13.80
ODO,2021-02-12 16:53,14.95
ODO,2021-02-12 17:06,13.80
ODO,2021-02-12 17:20,14.95
ODO,2021-02-12 17:34,13.80
ODO,2021-02-12 17:53,13.80
ODO,2021-02-12 18:53,13.80
ODO,2021-02-12 19:12,13.80
ODO,2021-02-12 19:20,10.35
ODO,2021-02-12 19:53,12.65
ODO,2021-02-12 20:04,11.50
ODO,2021-02-12 20:16,11.50
ODO,2021-02-12 20:37,11.50
ODO,2021-02-12 20:53,12.65
ODO,2021-02-12 21:50,11.50
ODO,2021-02-12 21:53,12.65
ODO,2021-02-12 22:11,10.35
ODO,2021-02-12 22:45,12.65
ODO,2021-02-12 22:53,11.50
ODO,2021-02-12 23:27,11.50
ODO,2021-02-12 23:53,10.35
ODO,2021-02-13 00:53,11.50
ODO,2021-02-13 01:43,8.05
ODO,2021-02-13 01:51,9.20
ODO,2021-02-13 01:53,6.90
ODO,2021-02-13 02:13,9.20
ODO,2021-02-13 02:49,10.35
ODO,2021-02-13 02:53,12.65
ODO,2021-02-13 03:53,11.50
ODO,2021-02-13 04:44,11.50
ODO,2021-02-13 04:53,13.80
ODO,2021-02-13 05:14,9.20
ODO,2021-02-13 05:23,10.35
ODO,2021-02-13 05:53,10.35
ODO,2021-02-13 06:10,10.35
ODO,2021-02-13 06:30,9.20
ODO,2021-02-13 06:37,11.50
ODO,2021-02-13 06:53,9.20
ODO,2021-02-13 07:07,10.35
ODO,2021-02-13 07:22,9.20
ODO,2021-02-13 07:51,10.35
ODO,2021-02-13 07:53,10.35
ODO,2021-02-13 08:03,10.35
ODO,2021-02-13 08:53,10.35
ODO,2021-02-13 09:49,14.95
ODO,2021-02-13 09:53,12.65
ODO,2021-02-13 10:53,9.20
ODO,2021-02-13 11:10,9.20
ODO,2021-02-13 11:25,10.35
ODO,2021-02-13 11:53,11.50
ODO,2021-02-13 12:25,6.90
ODO,2021-02-13 12:45,5.75
ODO,2021-02-13 12:53,9.20
ODO,2021-02-13 13:53,14.95
ODO,2021-02-13 14:02,13.80
ODO,2021-02-13 14:46,12.65
ODO,2021-02-13 14:53,14.95
ODO,2021-02-13 15:17,11.50
ODO,2021-02-13 15:26,13.80
ODO,2021-02-13 15:37,16.10
ODO,2021-02-13 15:45,14.95
ODO,2021-02-13 15:53,13.80
ODO,2021-02-13 16:04,9.20
ODO,2021-02-13 16:28,12.65
ODO,2021-02-13 16:38,12.65
ODO,2021-02-13 16:42,10.35
ODO,2021-02-13 16:53,11.50
ODO,2021-02-13 17:02,12.65
ODO,2021-02-13 17:11,12.65
ODO,2021-02-13 17:53,10.35
ODO,2021-02-13 18:35,9.20
ODO,2021-02-13 18:53,9.20
ODO,2021-02-13 19:53,13.80
ODO,2021-02-13 20:19,10.35
ODO,2021-02-13 20:53,13.80
ODO,2021-02-13 21:53,11.50
ODO,2021-02-13 22:53,5.75
ODO,2021-02-13 23:53,11.50
ODO,2021-02-14 00:53,11.50
ODO,2021-02-14 01:14,12.65
ODO,2021-02-14 01:53,12.65
ODO,2021-02-14 02:53,13.80
ODO,2021-02-14 03:53,14.95
ODO,2021-02-14 04:53,14.95
ODO,2021-02-14 05:09,13.80
ODO,2021-02-14 05:53,19.55
ODO,2021-02-14 06:53,20.70
ODO,2021-02-14 06:59,17.25
ODO,2021-02-14 07:53,19.55
ODO,2021-02-14 08:04,14.95
ODO,2021-02-14 08:26,17.25
ODO,2021-02-14 08:49,18.40
ODO,2021-02-14 08:53,16.10
ODO,2021-02-14 09:02,17.25
ODO,2021-02-14 09:53,19.55
ODO,2021-02-14 10:29,14.95
ODO,2021-02-14 10:42,12.65
ODO,2021-02-14 10:49,16.10
ODO,2021-02-14 10:53,11.50
ODO,2021-02-14 11:26,14.95
ODO,2021-02-14 11:39,13.80
ODO,2021-02-14 11:53,18.40
ODO,2021-02-14 12:04,18.40
ODO,2021-02-14 12:38,14.95
ODO,2021-02-14 12:53,19.55
ODO,2021-02-14 13:22,18.40
ODO,2021-02-14 13:39,17.25
ODO,2021-02-14 13:49,18.40
ODO,2021-02-14 13:53,18.40
ODO,2021-02-14 14:39,17.25
ODO,2021-02-14 14:51,17.25
ODO,2021-02-14 14:53,19.55
ODO,2021-02-14 15:10,14.95
ODO,2021-02-14 15:17,16.10
ODO,2021-02-14 15:28,17.25
ODO,2021-02-14 15:53,18.40
ODO,2021-02-14 16:03,17.25
ODO,2021-02-14 16:17,17.25
ODO,2021-02-14 16:39,16.10
ODO,2021-02-14 16:44,20.70
ODO,2021-02-14 16:53,18.40
ODO,2021-02-14 17:00,18.40
ODO,2021-02-14 17:19,20.70
ODO,2021-02-14 17:53,16.10
ODO,2021-02-14 18:53,14.95
ODO,2021-02-14 19:53,16.10
ODO,2021-02-14 20:16,12.65
ODO,2021-02-14 20:23,10.35
ODO,2021-02-14 20:53,12.65
ODO,2021-02-14 21:00,16.10
ODO,2021-02-14 21:13,16.10
ODO,2021-02-14 21:41,16.10
ODO,2021-02-14 21:48,18.40
ODO,2021-02-14 21:53,17.25
ODO,2021-02-14 22:01,16.10
ODO,2021-02-14 22:09,16.10
ODO,2021-02-14 22:21,14.95
ODO,2021-02-14 22:28,12.65
ODO,2021-02-14 22:44,18.40
ODO,2021-02-14 22:53,17.25
ODO,2021-02-14 23:53,17.25
ODO,2021-02-15 00:46,6.90
ODO,2021-02-15 00:53,9.20
ODO,2021-02-15 01:53,9.20
ODO,2021-02-15 02:53,8.05
ODO,2021-02-15 03:53,6.90
ODO,2021-02-15 04:53,6.90
ODO,2021-02-15 05:53,6.90
ODO,2021-02-15 06:31,6.90
ODO,2021-02-15 06:49,5.75
ODO,2021-02-15 06:53,6.90
ODO,2021-02-15 07:53,6.90
ODO,2021-02-15 08:53,6.90
ODO,2021-02-15 09:53,8.05
ODO,2021-02-15 10:53,5.75
ODO,2021-02-15 21:53,0.00
ODO,2021-02-16 23:53,16.10
ODO,2021-02-17 00:53,10.35
ODO,2021-02-17 01:53,5.75
ODO,2021-02-17 02:53,8.05
ODO,2021-02-17 03:53,8.05
ODO,2021-02-17 04:53,8.05
ODO,2021-02-17 05:53,4.60
ODO,2021-02-17 06:53,0.00
ODO,2021-02-17 07:53,0.00
ODO,2021-02-17 08:44,12.65
ODO,2021-02-17 08:53,11.50
ODO,2021-02-17 08:58,10.35
ODO,2021-02-17 09:07,13.80
ODO,2021-02-17 09:15,11.50
ODO,2021-02-17 09:53,13.80
ODO,2021-02-17 10:53,10.35
ODO,2021-02-17 11:53,10.35
ODO,2021-02-17 12:53,13.80
ODO,2021-02-17 13:53,10.35
ODO,2021-02-17 14:53,9.20
ODO,2021-02-17 15:14,9.20
ODO,2021-02-17 15:35,10.35
ODO,2021-02-17 15:53,10.35
ODO,2021-02-17 16:24,10.35
ODO,2021-02-17 16:43,10.35
ODO,2021-02-17 16:53,10.35
ODO,2021-02-17 17:04,10.35
ODO,2021-02-17 17:40,9.20
ODO,2021-02-17 17:53,9.20
ODO,2021-02-17 18:53,10.35
ODO,2021-02-17 19:09,9.20
ODO,2021-02-17 19:53,9.20
ODO,2021-02-17 20:53,9.20
ODO,2021-02-17 21:53,10.35
ODO,2021-02-17 22:53,10.35
ODO,2021-02-17 23:53,13.80
ODO,2021-02-18 00:53,10.35
ODO,2021-02-18 01:00,9.20
ODO,2021-02-18 01:53,10.35
ODO,2021-02-18 02:53,16.10
ODO,2021-02-18 03:53,13.80
ODO,2021-02-18 04:50,10.35
ODO,2021-02-18 04:53,11.50
ODO,2021-02-18 05:53,10.35
ODO,2021-02-18 06:53,11.50
ODO,2021-02-18 07:53,14.95
ODO,2021-02-18 08:53,12.65
ODO,2021-02-18 09:35,12.65
ODO,2021-02-18 09:53,13.80
ODO,2021-02-18 10:53,11.50
ODO,2021-02-18 11:28,14.95
ODO,2021-02-18 11:53,18.40
ODO,2021-02-18 12:53,16.10
ODO,2021-02-18 13:53,11.50
ODO,2021-02-18 14:53,11.50
ODO,2021-02-18 15:39,10.35
ODO,2021-02-18 15:46,8.05
ODO,2021-02-18 15:53,10.35
ODO,2021-02-18 16:46,11.50
ODO,2021-02-18 16:53,10.35
ODO,2021-02-18 17:53,10.35
ODO,2021-02-18 18:06,10.35
ODO,2021-02-18 18:24,5.75
ODO,2021-02-18 18:37,10.35
ODO,2021-02-18 18:53,6.90
ODO,2021-02-18 19:53,9.20
ODO,2021-02-18 20:53,9.20
ODO,2021-02-18 21:53,10.35
ODO,2021-02-18 22:53,6.90
ODO,2021-02-18 23:53,4.60
ODO,2021-02-19 00:02,4.60
ODO,2021-02-19 00:53,5.75
ODO,2021-02-19 01:53,0.00
ODO,2021-02-19 02:53,0.00
ODO,2021-02-19 03:53,0.00
ODO,2021-02-19 04:53,0.00
ODO,2021-02-19 05:53,0.00
ODO,2021-02-19 06:53,0.00
ODO,2021-02-19 07:53,0.00
ODO,2021-02-19 08:53,0.00
ODO,2021-02-19 09:53,4.60
ODO,2021-02-19 10:53,3.45
ODO,2021-02-19 11:53,3.45
ODO,2021-02-19 12:53,3.45
ODO,2021-02-19 13:53,3.45
ODO,2021-02-19 14:53,5.75
ODO,2021-02-19 15:53,5.75
ODO,2021-02-19 16:53,10.35
ODO,2021-02-19 17:53,11.50
ODO,2021-02-19 18:53,9.20
ODO,2021-02-19 19:53,10.35
ODO,2021-02-19 20:53,12.65
ODO,2021-02-19 21:53,13.80
ODO,2021-02-19 22:53,12.65
ODO,2021-02-19 23:53,13.80
ODO,2021-02-20 00:53,10.35
ODO,2021-02-20 01:53,10.35
ODO,2021-02-20 02:53,5.75
ODO,2021-02-20 03:53,6.90
ODO,2021-02-20 04:53,4.60
ODO,2021-02-20 05:53,4.60
ODO,2021-02-20 06:53,4.60
ODO,2021-02-20 07:53,4.60
ODO,2021-02-20 08:53,4.60
ODO,2021-02-20 09:53,4.60
ODO,2021-02-20 10:53,5.75
ODO,2021-02-20 11:53,5.75
ODO,2021-02-20 12:53,5.75
ODO,2021-02-20 13:53,5.75
ODO,2021-02-20 14:53,9.20
ODO,2021-02-20 15:53,10.35
ODO,2021-02-20 16:53,10.35
ODO,2021-02-20 17:53,9.20
ODO,2021-02-20 18:53,14.95
ODO,2021-02-20 19:53,14.95
ODO,2021-02-20 20:53,17.25
ODO,2021-02-20 21:53,16.10
ODO,2021-02-20 22:53,18.40
ODO,2021-02-20 23:53,13.80
ODO,2021-02-21 00:53,13.80
ODO,2021-02-21 01:53,17.25
ODO,2021-02-21 02:53,14.95
ODO,2021-02-21 03:53,14.95
ODO,2021-02-21 04:53,18.40
ODO,2021-02-21 05:53,17.25
ODO,2021-02-21 06:53,16.10
ODO,2021-02-21 07:53,14.95
ODO,2021-02-21 08:53,10.35
ODO,2021-02-21 09:53,6.90
ODO,2021-02-21 10:53,6.90
ODO,2021-02-21 11:53,9.20
ODO,2021-02-21 12:53,5.75
ODO,2021-02-21 13:53,6.90
ODO,2021-02-21 14:53,3.45
ODO,2021-02-21 15:53,14.95
ODO,2021-02-21 16:53,17.25
ODO,2021-02-21 17:53,16.10
ODO,2021-02-21 18:53,18.40
ODO,2021-02-21 19:53,18.40
ODO,2021-02-21 20:53,14.95
ODO,2021-02-21 21:53,20.70
ODO,2021-02-21 22:53,21.85
ODO,2021-02-21 23:53,13.80
ODO,2021-02-22 00:53,10.35
ODO,2021-02-22 01:53,9.20
ODO,2021-02-22 02:53,9.20
ODO,2021-02-22 03:53,6.90
ODO,2021-02-22 04:53,0.00
ODO,2021-02-22 05:53,4.60
ODO,2021-02-22 06:53,9.20
ODO,2021-02-22 07:53,4.60
ODO,2021-02-22 08:53,3.45
ODO,2021-02-22 09:53,4.60
ODO,2021-02-22 10:53,4.60
ODO,2021-02-22 11:53,3.45
ODO,2021-02-22 12:53,3.45
ODO,2021-02-22 13:53,0.00
ODO,2021-02-22 14:53,5.75
ODO,2021-02-22 15:53,9.20
ODO,2021-02-22 16:53,12.65
ODO,2021-02-22 17:53,16.10
ODO,2021-02-22 18:53,23.00
ODO,2021-02-22 19:53,20.70
ODO,2021-02-22 20:53,17.25
ODO,2021-02-22 21:53,19.55
ODO,2021-02-22 22:53,16.10
ODO,2021-02-22 23:53,11.50
ODO,2021-02-23 00:53,10.35
ODO,2021-02-23 01:53,8.05
ODO,2021-02-23 02:53,5.75
ODO,2021-02-23 03:53,4.60
ODO,2021-02-23 04:53,6.90
ODO,2021-02-23 05:53,8.05
ODO,2021-02-23 06:53,9.20
ODO,2021-02-23 07:53,8.05
ODO,2021-02-23 08:53,5.75
ODO,2021-02-23 09:53,3.45
ODO,2021-02-23 10:53,4.60
ODO,2021-02-23 11:53,4.60
ODO,2021-02-23 12:53,4.60
ODO,2021-02-23 13:53,0.00
ODO,2021-02-23 14:53,0.00
ODO,2021-02-23 15:53,3.45
ODO,2021-02-23 16:53,16.10
ODO,2021-02-23 17:53,13.80
ODO,2021-02-23 18:53,14.95
ODO,2021-02-23 19:53,19.55
ODO,2021-02-23 20:53,19.55
ODO,2021-02-23 21:53,19.55
ODO,2021-02-23 22:53,18.40
ODO,2021-02-23 23:53,13.80
ODO,2021-02-24 00:53,11.50
ODO,2021-02-24 01:53,12.65
ODO,2021-02-24 02:53,12.65
ODO,2021-02-24 03:53,14.95
ODO,2021-02-24 04:53,8.05
ODO,2021-02-24 05:53,10.35
ODO,2021-02-24 06:53,6.90
ODO,2021-02-24 07:53,6.90
ODO,2021-02-24 08:53,8.05
ODO,2021-02-24 09:53,6.90
ODO,2021-02-24 10:53,11.50
ODO,2021-02-24 11:53,11.50
ODO,2021-02-24 12:53,9.20
ODO,2021-02-24 13:53,9.20
ODO,2021-02-24 14:53,13.80
ODO,2021-02-24 15:53,19.55
ODO,2021-02-24 16:53,18.40
ODO,2021-02-24 17:53,12.65
ODO,2021-02-24 18:53,11.50
ODO,2021-02-24 19:53,8.05
ODO,2021-02-24 20:53,3.45
ODO,2021-02-24 21:53,6.90
ODO,2021-02-24 22:53,3.45
ODO,2021-02-24 23:53,9.20
ODO,2021-02-25 00:53,8.05
ODO,2021-02-25 01:53,10.35
ODO,2021-02-25 02:53,11.50
ODO,2021-02-25 03:53,12.65
ODO,2021-02-25 04:53,16.10
ODO,2021-02-25 05:53,14.95
ODO,2021-02-25 06:53,12.65
ODO,2021-02-25 07:53,13.80
ODO,2021-02-25 08:53,17.25
ODO,2021-02-25 09:53,12.65
