station,valid,sped
MAF,2021-03-30 03:53,19.55
MAF,2021-03-30 05:53,16.10
MAF,2021-03-30 06:53,14.95
MAF,2021-03-30 07:53,13.80
MAF,2021-03-30 08:53,16.10
MAF,2021-03-30 09:53,13.80
MAF,2021-03-30 10:53,11.50
MAF,2021-03-30 11:53,13.80
MAF,2021-03-30 12:53,13.80
MAF,2021-03-30 13:53,9.20
MAF,2021-03-30 14:53,9.20
MAF,2021-03-30 15:53,13.80
MAF,2021-03-30 16:53,13.80
MAF,2021-03-30 17:53,13.80
MAF,2021-03-30 18:53,10.35
MAF,2021-03-30 19:53,13.80
MAF,2021-03-30 20:53,13.80
MAF,2021-03-30 21:53,9.20
MAF,2021-03-30 22:53,18.40
MAF,2021-03-30 23:53,14.95
MAF,2021-03-31 00:53,14.95
MAF,2021-03-31 01:53,17.25
MAF,2021-03-31 02:53,25.30
MAF,2021-03-31 03:53,14.95
MAF,2021-03-31 04:53,23.00
MAF,2021-03-31 05:53,20.70
MAF,2021-03-31 06:53,24.15
MAF,2021-03-31 07:53,29.90
MAF,2021-03-31 08:53,18.40
MAF,2021-03-31 09:53,20.70
MAF,2021-03-31 10:53,21.85
MAF,2021-03-31 11:53,19.55
MAF,2021-03-31 12:53,19.55
MAF,2021-03-31 13:53,18.40
MAF,2021-03-31 14:53,23.00
MAF,2021-03-31 15:53,23.00
MAF,2021-03-31 16:53,19.55
MAF,2021-03-31 17:53,14.95
MAF,2021-03-31 18:53,14.95
MAF,2021-03-31 19:53,14.95
MAF,2021-03-31 20:53,12.65
MAF,2021-03-31 21:53,14.95
MAF,2021-03-31 22:53,13.80
MAF,2021-03-31 23:53,14.95
MAF,2021-04-01 00:53,13.80
MAF,2021-04-01 01:53,12.65
MAF,2021-04-01 02:53,13.80
MAF,2021-04-01 03:53,11.50
MAF,2021-04-01 04:53,13.80
MAF,2021-04-01 05:53,14.95
MAF,2021-04-01 06:53,10.35
MAF,2021-04-01 07:53,9.20
MAF,2021-04-01 08:53,10.35
MAF,2021-04-01 09:53,8.05
MAF,2021-04-01 10:53,5.75
MAF,2021-04-01 11:53,6.90
MAF,2021-04-01 12:53,6.90
MAF,2021-04-01 13:53,6.90
MAF,2021-04-01 14:53,17.25
MAF,2021-04-01 15:53,13.80
MAF,2021-04-01 16:53,20.70
MAF,2021-04-01 17:53,17.25
MAF,2021-04-01 18:53,16.10
MAF,2021-04-01 19:53,12.65
MAF,2021-04-01 20:53,12.65
MAF,2021-04-01 21:53,18.40
MAF,2021-04-01 22:53,14.95
MAF,2021-04-01 23:53,13.80
MAF,2021-04-02 00:53,17.25
MAF,2021-04-02 01:53,11.50
MAF,2021-04-02 02:53,10.35
MAF,2021-04-02 03:53,8.05
MAF,2021-04-02 04:53,6.90
MAF,2021-04-02 05:53,6.90
MAF,2021-04-02 06:53,6.90
MAF,2021-04-02 07:53,6.90
MAF,2021-04-02 08:53,9.20
MAF,2021-04-02 09:53,10.35
MAF,2021-04-02 10:53,10.35
MAF,2021-04-02 11:53,11.50
MAF,2021-04-02 12:53,8.05
MAF,2021-04-02 13:53,14.95
MAF,2021-04-02 14:53,26.45
MAF,2021-04-02 15:53,25.30
MAF,2021-04-02 16:53,25.30
MAF,2021-04-02 17:53,20.70
MAF,2021-04-02 18:53,21.85
MAF,2021-04-02 19:53,20.70
MAF,2021-04-02 20:53,23.00
MAF,2021-04-02 21:53,19.55
MAF,2021-04-02 22:53,20.70
MAF,2021-04-02 23:53,19.55
MAF,2021-04-03 00:53,23.00
MAF,2021-04-03 01:53,20.70
MAF,2021-04-03 02:53,19.55
MAF,2021-04-03 03:53,18.40
MAF,2021-04-03 04:53,10.35
MAF,2021-04-03 05:53,8.05
MAF,2021-04-03 06:53,6.90
MAF,2021-04-03 07:53,10.35
MAF,2021-04-03 08:53,6.90
MAF,2021-04-03 09:53,17.25
MAF,2021-04-03 10:53,5.75
MAF,2021-04-03 11:53,8.05
MAF,2021-04-03 12:53,9.20
MAF,2021-04-03 13:53,13.80
MAF,2021-04-03 14:53,10.35
MAF,2021-04-03 15:53,14.95
MAF,2021-04-03 16:53,20.70
MAF,2021-04-03 17:53,17.25
MAF,2021-04-03 18:53,18.40
MAF,2021-04-03 19:53,16.10
MAF,2021-04-03 20:53,17.25
MAF,2021-04-03 21:53,17.25
MAF,2021-04-03 22:53,20.70
MAF,2021-04-03 23:53,13.80
MAF,2021-04-04 00:53,17.25
MAF,2021-04-04 01:21,14.95
MAF,2021-04-04 01:39,12.65
MAF,2021-04-04 01:53,13.80
MAF,2021-04-04 02:41,16.10
MAF,2021-04-04 02:53,14.95
MAF,2021-04-04 03:53,9.20
MAF,2021-04-04 04:30,13.80
MAF,2021-04-04 04:53,16.10
MAF,2021-04-04 05:19,17.25
MAF,2021-04-04 05:53,18.40
MAF,2021-04-04 06:53,17.25
MAF,2021-04-04 07:53,12.65
MAF,2021-04-04 08:53,11.50
MAF,2021-04-04 09:53,12.65
MAF,2021-04-04 10:05,10.35
MAF,2021-04-04 10:53,8.05
MAF,2021-04-04 11:53,6.90
MAF,2021-04-04 12:17,8.05
MAF,2021-04-04 12:53,5.75
MAF,2021-04-04 13:53,9.20
MAF,2021-04-04 14:07,8.05
MAF,2021-04-04 14:40,9.20
MAF,2021-04-04 14:46,9.20
MAF,2021-04-04 14:53,9.20
MAF,2021-04-04 15:53,10.35
MAF,2021-04-04 16:53,12.65
MAF,2021-04-04 17:53,10.35
MAF,2021-04-04 18:25,10.35
MAF,2021-04-04 18:53,8.05
MAF,2021-04-04 19:53,13.80
MAF,2021-04-04 20:53,17.25
MAF,2021-04-04 21:53,14.95
MAF,2021-04-04 22:53,16.10
MAF,2021-04-04 23:53,13.80
MAF,2021-04-05 00:53,14.95
MAF,2021-04-05 01:53,19.55
MAF,2021-04-05 02:48,19.55
MAF,2021-04-05 02:53,17.25
MAF,2021-04-05 03:53,14.95
MAF,2021-04-05 04:53,19.55
MAF,2021-04-05 05:37,17.25
MAF,2021-04-05 05:53,17.25
MAF,2021-04-05 06:19,14.95
MAF,2021-04-05 06:53,14.95
MAF,2021-04-05 07:53,12.65
MAF,2021-04-05 08:39,13.80
MAF,2021-04-05 08:53,13.80
MAF,2021-04-05 09:40,12.65
MAF,2021-04-05 09:50,12.65
MAF,2021-04-05 09:53,10.35
MAF,2021-04-05 10:53,5.75
MAF,2021-04-05 11:53,6.90
MAF,2021-04-05 12:13,6.90
MAF,2021-04-05 12:53,14.95
MAF,2021-04-05 13:53,17.25
MAF,2021-04-05 14:53,19.55
MAF,2021-04-05 15:53,14.95
MAF,2021-04-05 16:00,13.80
MAF,2021-04-05 16:26,14.95
MAF,2021-04-05 16:53,16.10
MAF,2021-04-05 17:53,14.95
MAF,2021-04-05 18:53,17.25
MAF,2021-04-05 19:53,17.25
MAF,2021-04-05 20:53,20.70
MAF,2021-04-05 21:53,14.95
MAF,2021-04-05 22:53,20.70
MAF,2021-04-05 23:53,21.85
MAF,2021-04-06 00:53,19.55
MAF,2021-04-06 01:53,19.55
MAF,2021-04-06 02:53,18.40
MAF,2021-04-06 03:53,21.85
MAF,2021-04-06 04:53,20.70
MAF,2021-04-06 05:53,18.40
MAF,2021-04-06 06:53,18.40
MAF,2021-04-06 07:53,20.70
MAF,2021-04-06 08:53,19.55
MAF,2021-04-06 09:53,18.40
MAF,2021-04-06 10:53,18.40
MAF,2021-04-06 11:53,16.10
MAF,2021-04-06 12:53,21.85
MAF,2021-04-06 13:53,17.25
MAF,2021-04-06 14:53,19.55
MAF,2021-04-06 15:53,18.40
MAF,2021-04-06 16:53,16.10
MAF,2021-04-06 17:53,25.30
MAF,2021-04-06 18:53,25.30
MAF,2021-04-06 19:53,24.15
MAF,2021-04-06 20:53,26.45
MAF,2021-04-06 21:53,25.30
MAF,2021-04-06 22:53,27.60
MAF,2021-04-06 23:53,28.75
MAF,2021-04-07 00:53,19.55
MAF,2021-04-07 01:53,11.50
MAF,2021-04-07 02:53,6.90
MAF,2021-04-07 03:53,12.65
MAF,2021-04-07 04:12,14.95
MAF,2021-04-07 04:53,9.20
MAF,2021-04-07 05:53,9.20
MAF,2021-04-07 06:53,9.20
MAF,2021-04-07 07:53,17.25
MAF,2021-04-07 08:53,10.35
MAF,2021-04-07 09:53,12.65
MAF,2021-04-07 10:53,17.25
MAF,2021-04-07 11:53,19.55
MAF,2021-04-07 12:53,12.65
MAF,2021-04-07 13:53,14.95
MAF,2021-04-07 14:53,12.65
MAF,2021-04-07 15:53,10.35
MAF,2021-04-07 16:53,3.45
MAF,2021-04-07 17:53,4.60
MAF,2021-04-07 18:53,5.75
MAF,2021-04-07 19:53,13.80
MAF,2021-04-07 20:53,14.95
MAF,2021-04-07 21:53,12.65
MAF,2021-04-07 22:53,13.80
MAF,2021-04-07 23:53,13.80
MAF,2021-04-08 00:53,8.05
MAF,2021-04-08 01:53,3.45
MAF,2021-04-08 02:53,0.00
MAF,2021-04-08 03:53,0.00
MAF,2021-04-08 04:53,6.90
MAF,2021-04-08 05:53,3.45
MAF,2021-04-08 06:53,4.60
MAF,2021-04-08 07:53,6.90
MAF,2021-04-08 08:53,3.45
MAF,2021-04-08 09:53,5.75
MAF,2021-04-08 10:53,3.45
MAF,2021-04-08 11:53,8.05
MAF,2021-04-08 12:53,3.45
MAF,2021-04-08 13:53,5.75
MAF,2021-04-08 14:53,5.75
MAF,2021-04-08 15:53,4.60
MAF,2021-04-08 16:53,10.35
MAF,2021-04-08 17:53,5.75
MAF,2021-04-08 18:53,12.65
MAF,2021-04-08 19:53,8.05
MAF,2021-04-08 20:53,13.80
MAF,2021-04-08 21:53,13.80
MAF,2021-04-08 22:53,12.65
MAF,2021-04-08 23:53,9.20
MAF,2021-04-09 00:53,6.90
MAF,2021-04-09 01:53,6.90
MAF,2021-04-09 02:53,8.05
MAF,2021-04-09 03:53,11.50
MAF,2021-04-09 04:53,9.20
MAF,2021-04-09 05:53,8.05
MAF,2021-04-09 06:53,6.90
MAF,2021-04-09 07:53,9.20
MAF,2021-04-09 08:53,11.50
MAF,2021-04-09 09:53,11.50
MAF,2021-04-09 10:53,16.10
MAF,2021-04-09 11:53,14.95
MAF,2021-04-09 12:53,14.95
MAF,2021-04-09 13:53,23.00
MAF,2021-04-09 14:53,20.70
MAF,2021-04-09 15:53,21.85
MAF,2021-04-09 16:53,20.70
MAF,2021-04-09 17:53,17.25
MAF,2021-04-09 18:53,18.40
MAF,2021-04-09 19:53,21.85
MAF,2021-04-09 20:53,23.00
MAF,2021-04-09 21:53,25.30
MAF,2021-04-09 22:53,19.55
MAF,2021-04-09 23:53,19.55
MAF,2021-04-10 00:53,27.60
MAF,2021-04-10 01:14,27.60
MAF,2021-04-10 01:53,20.70
MAF,2021-04-10 02:53,14.95
MAF,2021-04-10 03:53,16.10
MAF,2021-04-10 04:53,14.95
MAF,2021-04-10 05:53,21.85
MAF,2021-04-10 06:53,17.25
MAF,2021-04-10 07:53,19.55
MAF,2021-04-10 08:53,21.85
MAF,2021-04-10 09:53,18.40
MAF,2021-04-10 10:53,14.95
MAF,2021-04-10 11:53,9.20
MAF,2021-04-10 12:53,4.60
MAF,2021-04-10 13:53,3.45
MAF,2021-04-10 14:53,9.20
MAF,2021-04-10 15:53,6.90
MAF,2021-04-10 16:53,4.60
MAF,2021-04-10 17:53,6.90
MAF,2021-04-10 18:53,0.00
MAF,2021-04-10 19:53,8.05
MAF,2021-04-10 20:53,M
MAF,2021-04-10 21:53,6.90
MAF,2021-04-10 22:53,9.20
MAF,2021-04-10 23:53,8.05
MAF,2021-04-11 00:53,5.75
MAF,2021-04-11 01:53,5.75
MAF,2021-04-11 02:53,5.75
MAF,2021-04-11 03:53,6.90
MAF,2021-04-11 04:53,12.65
MAF,2021-04-11 05:53,11.50
MAF,2021-04-11 06:53,10.35
MAF,2021-04-11 07:53,13.80
MAF,2021-04-11 08:53,13.80
MAF,2021-04-11 09:53,8.05
MAF,2021-04-11 10:53,9.20
MAF,2021-04-11 11:53,6.90
MAF,2021-04-11 12:53,12.65
MAF,2021-04-11 13:53,14.95
MAF,2021-04-11 14:53,13.80
MAF,2021-04-11 15:53,14.95
MAF,2021-04-11 16:53,11.50
MAF,2021-04-11 17:53,16.10
MAF,2021-04-11 18:53,9.20
MAF,2021-04-11 19:53,23.00
MAF,2021-04-11 20:53,17.25
MAF,2021-04-11 21:53,21.85
MAF,2021-04-11 22:53,18.40
MAF,2021-04-11 23:53,12.65
MAF,2021-04-12 00:53,4.60
MAF,2021-04-12 01:53,4.60
MAF,2021-04-12 02:53,3.45
MAF,2021-04-12 03:53,3.45
MAF,2021-04-12 04:53,5.75
MAF,2021-04-12 05:53,3.45
MAF,2021-04-12 06:53,5.75
MAF,2021-04-12 07:53,9.20
MAF,2021-04-12 08:53,9.20
MAF,2021-04-12 09:53,6.90
MAF,2021-04-12 10:53,9.20
MAF,2021-04-12 11:53,6.90
MAF,2021-04-12 12:51,10.35
MAF,2021-04-12 12:53,10.35
MAF,2021-04-12 13:53,17.25
MAF,2021-04-12 14:53,21.85
MAF,2021-04-12 15:53,19.55
MAF,2021-04-12 16:53,17.25
MAF,2021-04-12 17:53,14.95
MAF,2021-04-12 18:53,13.80
MAF,2021-04-12 19:53,14.95
MAF,2021-04-12 20:53,10.35
MAF,2021-04-12 21:53,11.50
MAF,2021-04-12 22:53,14.95
MAF,2021-04-12 23:53,13.80
MAF,2021-04-13 00:53,16.10
MAF,2021-04-13 01:53,17.25
MAF,2021-04-13 02:53,16.10
MAF,2021-04-13 03:53,20.70
MAF,2021-04-13 04:53,19.55
MAF,2021-04-13 05:53,16.10
MAF,2021-04-13 06:53,16.10
MAF,2021-04-13 07:53,14.95
MAF,2021-04-13 08:53,13.80
MAF,2021-04-13 09:53,23.00
MAF,2021-04-13 10:53,21.85
MAF,2021-04-13 11:53,21.85
MAF,2021-04-13 12:53,19.55
MAF,2021-04-13 13:53,19.55
MAF,2021-04-13 14:00,19.55
MAF,2021-04-13 14:53,14.95
MAF,2021-04-13 15:53,13.80
MAF,2021-04-13 16:53,12.65
MAF,2021-04-13 17:53,16.10
MAF,2021-04-13 18:53,12.65
MAF,2021-04-13 19:53,13.80
MAF,2021-04-13 20:53,8.05
MAF,2021-04-13 21:53,10.35
MAF,2021-04-13 22:53,9.20
MAF,2021-04-13 23:53,11.50
MAF,2021-04-14 00:53,12.65
MAF,2021-04-14 01:53,12.65
MAF,2021-04-14 02:53,13.80
MAF,2021-04-14 03:53,13.80
MAF,2021-04-14 04:53,11.50
MAF,2021-04-14 05:53,11.50
MAF,2021-04-14 06:53,13.80
MAF,2021-04-14 07:53,12.65
MAF,2021-04-14 08:53,13.80
MAF,2021-04-14 09:53,13.80
MAF,2021-04-14 10:32,14.95
MAF,2021-04-14 10:53,13.80
MAF,2021-04-14 11:53,11.50
MAF,2021-04-14 12:53,13.80
MAF,2021-04-14 13:53,10.35
MAF,2021-04-14 14:35,11.50
MAF,2021-04-14 14:53,12.65
MAF,2021-04-14 14:59,12.65
MAF,2021-04-14 15:19,11.50
MAF,2021-04-14 15:53,11.50
MAF,2021-04-14 16:53,12.65
MAF,2021-04-14 17:53,9.20
MAF,2021-04-14 18:53,10.35
MAF,2021-04-14 19:53,11.50
MAF,2021-04-14 20:53,12.65
MAF,2021-04-14 21:53,11.50
MAF,2021-04-14 22:53,12.65
MAF,2021-04-14 23:53,10.35
MAF,2021-04-15 00:00,11.50
MAF,2021-04-15 00:53,14.95
MAF,2021-04-15 01:00,13.80
MAF,2021-04-15 01:53,14.95
MAF,2021-04-15 02:53,14.95
MAF,2021-04-15 03:53,13.80
MAF,2021-04-15 04:53,13.80
MAF,2021-04-15 05:36,13.80
MAF,2021-04-15 05:53,14.95
MAF,2021-04-15 06:53,11.50
MAF,2021-04-15 07:14,13.80
MAF,2021-04-15 07:40,12.65
MAF,2021-04-15 07:53,12.65
MAF,2021-04-15 08:41,13.80
MAF,2021-04-15 08:53,10.35
MAF,2021-04-15 09:14,12.65
MAF,2021-04-15 09:51,12.65
MAF,2021-04-15 09:53,12.65
MAF,2021-04-15 10:53,11.50
MAF,2021-04-15 11:34,12.65
MAF,2021-04-15 11:53,11.50
MAF,2021-04-15 12:41,10.35
MAF,2021-04-15 12:53,9.20
MAF,2021-04-15 13:36,8.05
MAF,2021-04-15 13:39,5.75
MAF,2021-04-15 13:53,10.35
MAF,2021-04-15 14:53,8.05
MAF,2021-04-15 15:53,8.05
MAF,2021-04-15 16:53,10.35
MAF,2021-04-15 17:53,8.05
MAF,2021-04-15 18:17,9.20
MAF,2021-04-15 18:27,9.20
MAF,2021-04-15 18:53,9.20
MAF,2021-04-15 19:53,8.05
MAF,2021-04-15 20:51,12.65
MAF,2021-04-15 20:53,10.35
MAF,2021-04-15 21:53,8.05
MAF,2021-04-15 22:53,9.20
MAF,2021-04-15 23:53,10.35
MAF,2021-04-16 00:06,6.90
MAF,2021-04-16 00:23,5.75
MAF,2021-04-16 00:53,8.05
MAF,2021-04-16 01:53,11.50
MAF,2021-04-16 02:00,10.35
MAF,2021-04-16 02:53,8.05
MAF,2021-04-16 03:53,9.20
MAF,2021-04-16 04:53,5.75
MAF,2021-04-16 05:53,3.45
MAF,2021-04-16 06:15,5.75
MAF,2021-04-16 06:33,6.90
MAF,2021-04-16 06:53,3.45
MAF,2021-04-16 07:09,4.60
MAF,2021-04-16 07:53,3.45
MAF,2021-04-16 08:29,0.00
MAF,2021-04-16 08:48,5.75
MAF,2021-04-16 08:53,4.60
MAF,2021-04-16 09:53,0.00
MAF,2021-04-16 10:06,0.00
MAF,2021-04-16 10:33,5.75
MAF,2021-04-16 10:53,5.75
MAF,2021-04-16 11:53,16.10
MAF,2021-04-16 12:53,11.50
MAF,2021-04-16 13:17,12.65
MAF,2021-04-16 13:40,12.65
MAF,2021-04-16 13:53,13.80
MAF,2021-04-16 14:53,11.50
MAF,2021-04-16 15:53,9.20
MAF,2021-04-16 16:53,14.95
MAF,2021-04-16 17:53,13.80
MAF,2021-04-16 18:33,12.65
MAF,2021-04-16 18:53,17.25
MAF,2021-04-16 19:37,16.10
MAF,2021-04-16 19:53,18.40
MAF,2021-04-16 20:38,18.40
MAF,2021-04-16 20:53,19.55
MAF,2021-04-16 21:53,13.80
MAF,2021-04-16 22:53,14.95
MAF,2021-04-16 23:18,17.25
MAF,2021-04-16 23:46,20.70
MAF,2021-04-16 23:53,21.85
MAF,2021-04-17 00:53,16.10
MAF,2021-04-17 01:53,19.55
MAF,2021-04-17 02:53,19.55
MAF,2021-04-17 03:53,14.95
MAF,2021-04-17 04:53,20.70
MAF,2021-04-17 05:48,25.30
MAF,2021-04-17 05:53,23.00
MAF,2021-04-17 06:53,21.85
MAF,2021-04-17 07:53,16.10
MAF,2021-04-17 08:53,16.10
MAF,2021-04-17 09:53,11.50
MAF,2021-04-17 10:53,13.80
MAF,2021-04-17 11:53,14.95
MAF,2021-04-17 12:53,12.65
MAF,2021-04-17 13:53,14.95
MAF,2021-04-17 14:53,17.25
MAF,2021-04-17 15:53,14.95
MAF,2021-04-17 16:53,12.65
MAF,2021-04-17 17:53,16.10
MAF,2021-04-17 18:53,12.65
MAF,2021-04-17 19:53,9.20
MAF,2021-04-17 20:53,8.05
MAF,2021-04-17 21:53,6.90
MAF,2021-04-17 22:53,10.35
MAF,2021-04-17 23:53,10.35
MAF,2021-04-18 00:53,8.05
MAF,2021-04-18 01:53,5.75
MAF,2021-04-18 02:53,0.00
MAF,2021-04-18 03:53,3.45
MAF,2021-04-18 04:53,3.45
MAF,2021-04-18 05:53,3.45
MAF,2021-04-18 06:53,3.45
MAF,2021-04-18 07:53,3.45
MAF,2021-04-18 08:53,3.45
MAF,2021-04-18 09:53,3.45
MAF,2021-04-18 10:53,5.75
MAF,2021-04-18 11:53,4.60
MAF,2021-04-18 12:53,4.60
MAF,2021-04-18 13:53,3.45
MAF,2021-04-18 14:53,0.00
MAF,2021-04-18 15:53,6.90
MAF,2021-04-18 16:53,6.90
MAF,2021-04-18 17:53,11.50
MAF,2021-04-18 18:53,6.90
MAF,2021-04-18 19:53,4.60
MAF,2021-04-18 20:53,6.90
MAF,2021-04-18 21:53,3.45
MAF,2021-04-18 22:53,8.05
MAF,2021-04-18 23:53,0.00
MAF,2021-04-19 00:53,4.60
MAF,2021-04-19 01:53,5.75
MAF,2021-04-19 02:53,3.45
MAF,2021-04-19 03:53,3.45
MAF,2021-04-19 04:53,0.00
MAF,2021-04-19 05:53,0.00
MAF,2021-04-19 06:53,5.75
MAF,2021-04-19 07:53,0.00
MAF,2021-04-19 08:53,3.45
MAF,2021-04-19 09:53,5.75
MAF,2021-04-19 10:53,5.75
MAF,2021-04-19 11:53,3.45
MAF,2021-04-19 12:53,3.45
MAF,2021-04-19 13:53,0.00
MAF,2021-04-19 14:53,4.60
MAF,2021-04-19 15:53,10.35
MAF,2021-04-19 16:53,M
MAF,2021-04-19 17:22,12.65
MAF,2021-04-19 17:53,9.20
MAF,2021-04-19 18:53,11.50
MAF,2021-04-19 19:53,11.50
MAF,2021-04-19 20:53,8.05
MAF,2021-04-19 21:53,11.50
MAF,2021-04-19 22:53,8.05
MAF,2021-04-19 23:53,9.20
MAF,2021-04-20 00:53,13.80
MAF,2021-04-20 01:53,12.65
MAF,2021-04-20 02:53,13.80
MAF,2021-04-20 03:53,16.10
MAF,2021-04-20 04:53,13.80
MAF,2021-04-20 05:53,14.95
MAF,2021-04-20 06:53,11.50
MAF,2021-04-20 07:53,12.65
MAF,2021-04-20 08:53,9.20
MAF,2021-04-20 09:53,11.50
MAF,2021-04-20 10:53,11.50
MAF,2021-04-20 11:53,8.05
MAF,2021-04-20 12:53,17.25
MAF,2021-04-20 13:53,26.45
MAF,2021-04-20 14:53,28.75
MAF,2021-04-20 15:53,26.45
MAF,2021-04-20 16:53,25.30
MAF,2021-04-20 17:53,23.00
MAF,2021-04-20 18:53,18.40
MAF,2021-04-20 19:53,17.25
MAF,2021-04-20 20:53,18.40
MAF,2021-04-20 21:53,13.80
MAF,2021-04-20 22:53,17.25
MAF,2021-04-20 23:53,14.95
MAF,2021-04-21 00:53,14.95
MAF,2021-04-21 01:53,12.65
MAF,2021-04-21 02:53,16.10
MAF,2021-04-21 03:53,12.65
MAF,2021-04-21 04:53,12.65
MAF,2021-04-21 05:53,11.50
MAF,2021-04-21 06:53,12.65
MAF,2021-04-21 07:53,10.35
MAF,2021-04-21 08:53,11.50
MAF,2021-04-21 09:53,10.35
MAF,2021-04-21 10:53,10.35
MAF,2021-04-21 11:53,9.20
MAF,2021-04-21 12:53,12.65
MAF,2021-04-21 13:53,13.80
MAF,2021-04-21 14:53,23.00
MAF,2021-04-21 15:53,18.40
MAF,2021-04-21 16:53,19.55
MAF,2021-04-21 17:53,19.55
MAF,2021-04-21 18:53,18.40
MAF,2021-04-21 19:53,14.95
MAF,2021-04-21 20:53,16.10
MAF,2021-04-21 21:53,14.95
MAF,2021-04-21 22:53,18.40
MAF,2021-04-21 23:53,16.10
MAF,2021-04-22 00:53,16.10
MAF,2021-04-22 01:53,13.80
MAF,2021-04-22 02:53,14.95
MAF,2021-04-22 03:53,9.20
MAF,2021-04-22 04:53,12.65
MAF,2021-04-22 05:53,12.65
MAF,2021-04-22 06:53,9.20
MAF,2021-04-22 07:53,9.20
MAF,2021-04-22 08:53,10.35
MAF,2021-04-22 09:53,10.35
MAF,2021-04-22 10:53,8.05
MAF,2021-04-22 11:53,5.75
MAF,2021-04-22 12:05,5.75
MAF,2021-04-22 12:53,9.20
MAF,2021-04-22 13:53,17.25
MAF,2021-04-22 14:53,12.65
MAF,2021-04-22 15:53,16.10
MAF,2021-04-22 16:53,14.95
MAF,2021-04-22 17:15,14.95
MAF,2021-04-22 17:53,17.25
MAF,2021-04-22 18:43,13.80
MAF,2021-04-22 18:53,18.40
MAF,2021-04-22 19:53,13.80
MAF,2021-04-22 20:53,14.95
MAF,2021-04-22 21:53,17.25
MAF,2021-04-22 22:53,18.40
MAF,2021-04-22 23:53,16.10
MAF,2021-04-23 00:53,17.25
MAF,2021-04-23 01:53,17.25
MAF,2021-04-23 02:53,23.00
MAF,2021-04-23 03:53,20.70
MAF,2021-04-23 04:53,17.25
MAF,2021-04-23 05:10,16.10
MAF,2021-04-23 05:53,20.70
MAF,2021-04-23 06:53,25.30
MAF,2021-04-23 07:09,21.85
MAF,2021-04-23 07:53,21.85
MAF,2021-04-23 08:39,18.40
MAF,2021-04-23 08:53,18.40
MAF,2021-04-23 09:49,13.80
MAF,2021-04-23 09:53,14.95
MAF,2021-04-23 10:53,11.50
MAF,2021-04-23 11:53,9.20
MAF,2021-04-23 12:53,8.05
MAF,2021-04-23 13:53,11.50
MAF,2021-04-23 14:09,12.65
MAF,2021-04-23 14:12,12.65
MAF,2021-04-23 14:53,12.65
MAF,2021-04-23 15:53,13.80
MAF,2021-04-23 16:53,21.85
MAF,2021-04-23 17:53,19.55
MAF,2021-04-23 18:53,28.75
MAF,2021-04-23 19:53,25.30
MAF,2021-04-23 20:53,27.60
MAF,2021-04-23 21:53,25.30
MAF,2021-04-23 22:53,29.90
MAF,2021-04-23 23:53,27.60
MAF,2021-04-24 00:53,26.45
MAF,2021-04-24 01:53,14.95
MAF,2021-04-24 02:53,14.95
MAF,2021-04-24 03:53,12.65
MAF,2021-04-24 04:53,12.65
MAF,2021-04-24 05:53,12.65
MAF,2021-04-24 06:53,14.95
MAF,2021-04-24 07:53,14.95
MAF,2021-04-24 08:53,11.50
MAF,2021-04-24 09:53,10.35
MAF,2021-04-24 10:53,6.90
MAF,2021-04-24 11:53,9.20
MAF,2021-04-24 12:53,11.50
MAF,2021-04-24 13:53,19.55
MAF,2021-04-24 14:53,17.25
MAF,2021-04-24 15:53,12.65
MAF,2021-04-24 16:53,10.35
MAF,2021-04-24 17:53,13.80
MAF,2021-04-24 18:53,3.45
MAF,2021-04-24 19:53,5.75
MAF,2021-04-24 20:53,6.90
MAF,2021-04-24 21:53,9.20
MAF,2021-04-24 22:53,8.05
MAF,2021-04-24 23:53,6.90
MAF,2021-04-25 00:53,6.90
MAF,2021-04-25 01:53,9.20
MAF,2021-04-25 02:53,10.35
MAF,2021-04-25 03:53,9.20
MAF,2021-04-25 04:53,8.05
MAF,2021-04-25 05:53,16.10
MAF,2021-04-25 06:53,13.80
MAF,2021-04-25 07:53,14.95
MAF,2021-04-25 08:53,17.25
MAF,2021-04-25 09:53,13.80
MAF,2021-04-25 10:53,13.80
MAF,2021-04-25 11:53,11.50
MAF,2021-04-25 12:53,9.20
MAF,2021-04-25 13:53,20.70
MAF,2021-04-25 14:53,25.30
MAF,2021-04-25 15:53,21.85
MAF,2021-04-25 16:53,21.85
MAF,2021-04-25 17:53,18.40
MAF,2021-04-25 18:53,21.85
MAF,2021-04-25 19:53,11.50
MAF,2021-04-25 20:53,17.25
MAF,2021-04-25 21:53,16.10
MAF,2021-04-25 22:53,19.55
MAF,2021-04-25 23:53,28.75
MAF,2021-04-26 00:53,24.15
MAF,2021-04-26 01:53,16.10
MAF,2021-04-26 02:53,17.25
MAF,2021-04-26 03:53,19.55
MAF,2021-04-26 04:53,14.95
MAF,2021-04-26 05:53,17.25
MAF,2021-04-26 06:53,19.55
MAF,2021-04-26 07:53,18.40
MAF,2021-04-26 08:53,20.70
MAF,2021-04-26 09:53,20.70
MAF,2021-04-26 10:53,14.95
MAF,2021-04-26 11:53,16.10
MAF,2021-04-26 12:53,13.80
MAF,2021-04-26 13:53,16.10
MAF,2021-04-26 14:53,17.25
MAF,2021-04-26 15:53,17.25
MAF,2021-04-26 16:53,14.95
MAF,2021-04-26 17:53,10.35
MAF,2021-04-26 18:53,17.25
MAF,2021-04-26 19:53,17.25
MAF,2021-04-26 20:53,16.10
